relative_path,absolute_path,entry_type,depth,parent,extension,file_count_recursive,total_bytes_recursive,modified_time,sha256,hash_status,is_gitignored,is_symlink,is_empty,top_level_group,contains_rgb,contains_labels,contains_masks,contains_overlay,contains_blend,contains_3d_models,contains_textures,contains_manifest,contains_license,contains_weights,referenced_by_code_count,referenced_by_code_paths,ext_histogram,evidence
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_003/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_003\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_003,,200,104686371,2026-06-17 02:54,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_004,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_004,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,211899442,2026-06-17 03:11,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_004/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_004\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_004,,200,104628803,2026-06-17 03:11,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_005,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_005,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,212492831,2026-06-17 03:27,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_005/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_005\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_005,,200,104929767,2026-06-17 03:27,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_006,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_006,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,211063262,2026-06-17 03:44,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_006/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_006\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_006,,200,104191293,2026-06-17 03:44,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_007,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_007,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,213246771,2026-06-17 04:01,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_007/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_007\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_007,,200,105361717,2026-06-17 04:01,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_008,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_008,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,209125313,2026-06-17 04:18,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_008/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_008\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_008,,200,103082529,2026-06-17 04:18,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_009,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_009,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,211330396,2026-06-17 04:35,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_009/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_009\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_009,,200,104330639,2026-06-17 04:35,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_010,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_010,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,212398623,2026-06-17 04:51,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_010/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_010\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_010,,200,105049831,2026-06-17 04:51,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_011,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_011,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,210872135,2026-06-17 05:07,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_011/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_011\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_011,,200,103995841,2026-06-17 05:07,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_012,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_012,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,212523623,2026-06-17 05:25,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_012/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_012\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_012,,200,104963437,2026-06-17 05:25,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_013,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_013,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,211095416,2026-06-17 05:42,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_013/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_013\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_013,,200,104158953,2026-06-17 05:42,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_014,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_014,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,212312539,2026-06-17 05:58,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_014/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_014\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_014,,200,104969352,2026-06-17 05:58,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_015,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_015,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,211257565,2026-06-17 06:14,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_015/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_015\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_015,,200,104303218,2026-06-17 06:14,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_016,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_016,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,210902370,2026-06-17 06:30,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_016/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_016\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_016,,200,104098102,2026-06-17 06:30,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_017,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_017,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,211769402,2026-06-17 06:46,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_017/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_017\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_017,,200,104600020,2026-06-17 06:46,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_018,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_018,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,209754416,2026-06-17 07:03,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_018/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_018\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_018,,200,103502626,2026-06-17 07:03,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_019,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_019,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,209128577,2026-06-17 07:20,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_019/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\train_batch_019\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/train_batch_019,,200,103234091,2026-06-17 07:20,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_000,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_000,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,212393014,2026-06-17 07:37,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_000/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_000\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_000,,200,105044369,2026-06-17 07:37,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_001,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_001,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,210867576,2026-06-17 07:53,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_001/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_001\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_001,,200,103990611,2026-06-17 07:53,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_002,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_002,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,212517672,2026-06-17 08:10,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_002/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_002\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_002,,200,104957366,2026-06-17 08:10,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_003,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_003,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,211090009,2026-06-17 08:27,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_003/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_003\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_003,,200,104153765,2026-06-17 08:27,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_004,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_004,dir,3,data/pallet/archive/training_data_v4_split_GREYBUG,,600,212307445,2026-06-17 08:43,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=400;.json=200,img=400;json=200/jsonl=0
data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_004/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\training_data_v4_split_GREYBUG\val_batch_004\overlay,dir,4,data/pallet/archive/training_data_v4_split_GREYBUG/val_batch_004,,200,104963572,2026-06-17 08:43,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=200,img=200
data/pallet/archive/train_4pallet_mask_v1,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_4pallet_mask_v1,dir,2,data/pallet/archive,,40040,9845542580,2026-07-06 14:53,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=30000;.json=10000;.log=40,img=30000;json=10000/jsonl=0
data/pallet/archive/train_4pallet_mask_v1/logs,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_4pallet_mask_v1\logs,dir,3,data/pallet/archive/train_4pallet_mask_v1,,40,3744454,2026-07-06 14:33,,N/A_DIR,true,false,false,archive,false,false,false,false,false,false,false,false,false,false,0,,.log=40,
data/pallet/archive/train_4pallet_mask_v1/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_4pallet_mask_v1\mask,dir,3,data/pallet/archive/train_4pallet_mask_v1,,10000,795830517,2026-07-06 14:53,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=10000,img=10000
data/pallet/archive/train_4pallet_mask_v1/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_4pallet_mask_v1\overlay,dir,3,data/pallet/archive/train_4pallet_mask_v1,,10000,4442984932,2026-07-06 14:53,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=10000,img=10000
data/pallet/archive/train_4pallet_mask_v1_pilot,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_4pallet_mask_v1_pilot,dir,2,data/pallet/archive,,167,46507868,2026-07-06 01:38,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=125;.json=40;.log=2,img=125;json=40/jsonl=0
data/pallet/archive/train_4pallet_mask_v1_pilot/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_4pallet_mask_v1_pilot\mask,dir,3,data/pallet/archive/train_4pallet_mask_v1_pilot,,40,3176061,2026-07-06 01:37,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=40,img=40
data/pallet/archive/train_4pallet_mask_v1_pilot/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_4pallet_mask_v1_pilot\overlay,dir,3,data/pallet/archive/train_4pallet_mask_v1_pilot,,40,18599416,2026-07-06 01:37,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=40,img=40
data/pallet/archive/train_4pallet_mask_v1_pilot/_verify,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_4pallet_mask_v1_pilot\_verify,dir,3,data/pallet/archive/train_4pallet_mask_v1_pilot,,5,5342061,2026-07-06 01:37,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=5,img=5
data/pallet/archive/train_palletobj_addon_v1,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_addon_v1,dir,2,data/pallet/archive,,24002,5752182582,2026-06-25 15:14,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=18000;.json=6002,img=18000;json=6002/jsonl=0
data/pallet/archive/train_palletobj_addon_v1/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_addon_v1\mask,dir,3,data/pallet/archive/train_palletobj_addon_v1,,6000,525046083,2026-06-25 15:14,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=6000,img=6000
data/pallet/archive/train_palletobj_addon_v1/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_addon_v1\overlay,dir,3,data/pallet/archive/train_palletobj_addon_v1,,6000,2449964221,2026-06-25 15:14,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=6000,img=6000
data/pallet/archive/train_palletobj_v1,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v1,dir,2,data/pallet/archive,,30012,8337383185,2026-05-20 02:26,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=19999;.json=10003;.log=10,img=19999;json=10003/jsonl=0
data/pallet/archive/train_palletobj_v1/logs,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v1\logs,dir,3,data/pallet/archive/train_palletobj_v1,,10,1158404,2026-05-20 02:20,,N/A_DIR,true,false,false,archive,false,false,false,false,false,false,false,false,false,false,0,,.log=10,
data/pallet/archive/train_palletobj_v1/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v1\overlay,dir,3,data/pallet/archive/train_palletobj_v1,,9999,3476660121,2026-05-20 02:23,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=9999,img=9999
data/pallet/archive/train_palletobj_v2,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v2,dir,2,data/pallet/archive,,30010,8341960347,2026-05-20 03:53,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=19996;.json=10000;.log=14,img=19996;json=10000/jsonl=0
data/pallet/archive/train_palletobj_v2/logs,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v2\logs,dir,3,data/pallet/archive/train_palletobj_v2,,14,1160399,2026-05-20 03:47,,N/A_DIR,true,false,false,archive,false,false,false,false,false,false,false,false,false,false,0,,.log=14,
data/pallet/archive/train_palletobj_v2/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v2\overlay,dir,3,data/pallet/archive/train_palletobj_v2,,9996,3472786582,2026-05-20 03:52,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=9996,img=9996
data/pallet/archive/train_palletobj_v3,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3,dir,2,data/pallet/archive,,40002,10682796255,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,true,false,true,false,false,false,false,false,false,0,,.png=30000;.json=10002,img=30000;json=10002/jsonl=0
data/pallet/archive/train_palletobj_v3/batch_000,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_000,dir,3,data/pallet/archive/train_palletobj_v3,,4000,1059935167,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=3000;.json=1000,img=3000;json=1000/jsonl=0
data/pallet/archive/train_palletobj_v3/batch_000/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_000\mask,dir,4,data/pallet/archive/train_palletobj_v3/batch_000,,1000,88597819,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=1000,img=1000
data/pallet/archive/train_palletobj_v3/batch_000/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_000\overlay,dir,4,data/pallet/archive/train_palletobj_v3/batch_000,,1000,404951144,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=1000,img=1000
data/pallet/archive/train_palletobj_v3/batch_001,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_001,dir,3,data/pallet/archive/train_palletobj_v3,,4000,1066635173,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=3000;.json=1000,img=3000;json=1000/jsonl=0
data/pallet/archive/train_palletobj_v3/batch_001/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_001\mask,dir,4,data/pallet/archive/train_palletobj_v3/batch_001,,1000,89319671,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=1000,img=1000
data/pallet/archive/train_palletobj_v3/batch_001/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_001\overlay,dir,4,data/pallet/archive/train_palletobj_v3/batch_001,,1000,407099023,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=1000,img=1000
data/pallet/archive/train_palletobj_v3/batch_002,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_002,dir,3,data/pallet/archive/train_palletobj_v3,,4000,1071252412,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=3000;.json=1000,img=3000;json=1000/jsonl=0
data/pallet/archive/train_palletobj_v3/batch_002/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_002\mask,dir,4,data/pallet/archive/train_palletobj_v3/batch_002,,1000,89362290,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=1000,img=1000
data/pallet/archive/train_palletobj_v3/batch_002/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_002\overlay,dir,4,data/pallet/archive/train_palletobj_v3/batch_002,,1000,409077450,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=1000,img=1000
data/pallet/archive/train_palletobj_v3/batch_003,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_003,dir,3,data/pallet/archive/train_palletobj_v3,,4000,1074410089,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=3000;.json=1000,img=3000;json=1000/jsonl=0
data/pallet/archive/train_palletobj_v3/batch_003/mask,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_003\mask,dir,4,data/pallet/archive/train_palletobj_v3/batch_003,,1000,89081113,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=1000,img=1000
data/pallet/archive/train_palletobj_v3/batch_003/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_003\overlay,dir,4,data/pallet/archive/train_palletobj_v3/batch_003,,1000,411259782,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,false,false,false,false,false,false,false,false,false,0,,.png=1000,img=1000
data/pallet/archive/train_palletobj_v3/batch_004,E:\CODING\GitHub\FoundationPose\data\pallet\archive\train_palletobj_v3\batch_004,dir,3,data/pallet/archive/train_palletobj_v3,,4000,1071304804,2026-06-24 11:00,,N/A_DIR,true,false,false,archive,true,true,true,true,false,false,false,false,false,false,0,,.png=3000;.json=1000,img=3000;json=1000/jsonl=0
