usable_id,frame_id,azimuth_deg,elevation_deg,camera_distance_m,camera_distance_record_m,elev_actual_record_deg,projected_size_actual,projected_size_target,diagnostic_mode,pallet_type,background_asset,scene_preset,cargo_on
29,f0029,138.59748850812204,40.475992520002244,1.5687122568809653,1.5687123598221793,40.47598924444845,0.6902632487854983,0.4484578601376737,controlled-occlusion,Pallet_2,industrial,outdoor-day,True
30,f0030,180.26128600837887,36.07584881417418,2.8059173010921814,2.805917202905208,36.075850233732154,0.5498719216670735,0.3711447590429822,clean-static,Pallet_3,industrial,indoor,False
31,f0031,155.3242405048549,18.701280769162565,2.3208405211646124,2.320840522040296,18.70128083302682,0.4369352092258592,0.30921937906498237,cargo-only,Pallet_0,industrial,indoor,True
32,f0032,267.47854536391276,36.413241525204,1.6627184099564387,1.6627184050059527,36.41324161115558,0.5102718771759231,0.4004072072912439,context-rich,Pallet_2,parking_lot,outdoor-day,False
33,f0033,181.78002819871605,67.83814779413794,2.1727788020344523,2.172778794615544,67.83814807912935,0.7165653752310723,0.5316706072934282,controlled-occlusion,Pallet_2,parking_lot,outdoor-night,False
34,f0034,139.13627130694672,23.003382057280117,1.8698090075809748,1.8698089724582752,23.00338258007862,0.4932273533310882,0.29540839976226607,context-rich,Pallet_0,industrial,random-mix,True
35,f0035,63.53552210708969,39.46635613117492,5.069337687880635,5.069338016535289,39.466353052310396,0.16289469849544885,0.10939072359120149,controlled-occlusion,Pallet_1,industrial,indoor,False
36,f0036,197.72194767124503,9.769995671092854,5.518278431059883,5.518278287700664,9.769995907772024,0.13006490687221473,0.09621077446858006,clean-static,Pallet_2,industrial,outdoor-day,False
37,f0037,169.3444873319029,35.66791623128115,2.9901730343353066,2.9901730377293156,35.667916321892335,0.5668605689591839,0.3980282968500773,cargo-only,Pallet_1,parking_lot,random-mix,True
38,f0038,235.98423328195219,79.50277254885209,4.792062136234723,4.792062134632185,79.50277254530187,0.10733667400528261,0.0755022737620688,context-rich,Pallet_0,industrial,outdoor-day,True
39,f0039,326.87565336580394,24.075571318450788,9.400018290625962,9.400018326954918,24.075571219511275,0.1551800610984489,0.11012972190254594,controlled-occlusion,Pallet_0,parking_lot,outdoor-day,True
40,f0040,276.6699638315109,25.544544067523475,1.5019259401585432,1.5019259396565456,25.544544027454215,0.5588588974489298,0.36674407267033515,clean-static,Pallet_1,industrial,indoor,False
41,f0041,100.76946458201371,11.131389475310678,7.1553434774026305,7.155343750658124,11.131389033382876,0.11071968988706639,0.09702790197809973,cargo-only,Pallet_3,industrial,outdoor-day,True
42,f0042,187.78390333189597,13.345292466350308,1.9635034625713137,1.9635034640223403,13.345292644837162,0.5221627304037633,0.26760964406927457,context-rich,Pallet_1,parking_lot,outdoor-night,True
43,f0043,148.53314674786196,22.276647179037695,3.9223364296670797,3.922335937611464,22.276650101468313,0.33357687630023564,0.16902528077320306,controlled-occlusion,Pallet_2,industrial,random-mix,False
44,f0044,178.5316331265863,59.25761765968657,4.840969404931137,4.840969285176513,59.257620182951165,0.10885012984823046,0.08633273495709773,context-rich,Pallet_2,industrial,outdoor-day,False
45,f0045,231.0703533886054,5.283373283338343,1.7026256267721145,1.7026259246770417,5.283372191049648,0.9215908208823216,0.7050397556583887,controlled-occlusion,Pallet_1,industrial,indoor,True
46,f0046,113.84564946226247,12.30380786636712,3.415301873641248,3.415301779766339,12.303808233839687,0.47436534601362673,0.3484825900894009,clean-static,Pallet_2,industrial,outdoor-day,False
47,f0047,173.15334332146253,69.71470057468316,9.413540958179121,9.413540858913686,69.71470225629452,0.12027749574104404,0.09482326486027853,cargo-only,Pallet_0,industrial,outdoor-day,True
48,f0048,53.1522422628217,4.893155011241981,2.7694312305951616,2.769431230476002,4.89315498244561,0.2535811992831627,0.18762861446223297,context-rich,Pallet_3,parking_lot,random-mix,True
49,f0049,260.7107332795022,1.9296818817457286,2.5325136443633287,2.5325136444260496,1.929681923862455,0.2938322445069571,0.2741418061503385,controlled-occlusion,Pallet_3,parking_lot,outdoor-day,False
50,f0050,141.03023779618925,21.461334490341034,7.989916168336115,7.9899161705509645,21.46133453074157,0.15252027810057314,0.07864528010611885,clean-static,Pallet_1,parking_lot,indoor,False
51,f0051,337.36235407043887,15.109457296712186,9.010429626719665,9.010429626294831,15.109457286706752,0.18251949042726637,0.09194750158432612,cargo-only,Pallet_3,parking_lot,indoor,True
52,f0052,300.6389827297042,46.49552681389959,3.8547227477058486,3.8547227412885277,46.49552672336779,0.26788288539548083,0.19763478638365492,context-rich,Pallet_1,parking_lot,outdoor-day,True
53,f0053,42.83146206682431,33.652590313645945,7.45925314062137,7.459253127714177,33.6525903635337,0.13023405077958322,0.07737207952529832,controlled-occlusion,Pallet_0,parking_lot,indoor,False
54,f0054,39.86970165037434,58.72533626977657,6.181246846902617,6.181247008893854,58.72533386672103,0.20890239181080256,0.13382767462679024,context-rich,Pallet_3,industrial,outdoor-day,False
55,f0055,218.90975626984698,34.14388841215687,9.598946122073222,9.598946144116367,34.1438883388794,0.10637237479120279,0.07391922080704004,controlled-occlusion,Pallet_0,parking_lot,outdoor-day,False
56,f0056,356.48801442100574,5.882870907255438,2.9797958436247596,2.9797958438395358,5.882870947335236,0.22447349171729916,0.17476207342999214,clean-static,Pallet_1,industrial,random-mix,False
57,f0057,116.18477772619748,70.37232342439081,2.1281029457136773,2.1281030704632804,70.37231389454048,0.7903443582055361,0.5592649588340328,cargo-only,Pallet_3,industrial,outdoor-night,True
58,f0058,260.8486973224404,34.932071521485774,8.800871123372168,8.800871122438929,34.93207151278697,0.09815523442654044,0.09387126141944145,context-rich,Pallet_3,parking_lot,indoor,False
59,f0059,176.6743548837816,34.32832153932824,1.918650627195602,1.9186505959180444,34.32832213084848,0.420504370008566,0.28012902919352606,controlled-occlusion,Pallet_0,parking_lot,outdoor-night,True
60,f0060,135.93836024365007,3.0907259535931204,5.069113461053276,5.069113284287269,3.090726024578076,0.25865173865522256,0.144009034927289,clean-static,Pallet_2,industrial,outdoor-night,False
61,f0061,113.51333105694663,19.354819473542968,8.653568085434856,8.653568084894706,19.354819463361736,0.09260364222787187,0.07176872420546987,cargo-only,Pallet_1,industrial,indoor,True
62,f0062,12.963983632921726,13.943693973541269,7.158293162355647,7.158293162019017,13.943693962689142,0.1572869543749506,0.09751753117735422,context-rich,Pallet_3,parking_lot,random-mix,False
63,f0063,318.58976839695924,25.779592121596693,3.374793660626297,3.374793659917474,25.779592096680332,0.18176134853172307,0.1344220746354379,controlled-occlusion,Pallet_3,parking_lot,outdoor-day,False
64,f0064,343.75123538659506,54.738487994439126,6.257070724200246,6.257070381746674,54.73849240749499,0.1454524757260022,0.0918139089431039,context-rich,Pallet_2,industrial,random-mix,True
65,f0065,80.66981210875818,42.74671500011109,8.903948490330357,8.903948570551513,42.74671444341627,0.1329017972048133,0.09630921966779507,controlled-occlusion,Pallet_1,industrial,indoor,False
66,f0066,148.69410313785994,31.427457174018915,2.1566190226344037,2.156618675882074,31.427462856617336,0.5601880093978735,0.3947613186003118,clean-static,Pallet_1,industrial,indoor,False
67,f0067,205.40822626193855,20.787069451253558,2.738116663147521,2.7381166636005165,20.787069405965156,0.3051420640220997,0.2535567141741775,cargo-only,Pallet_2,parking_lot,random-mix,True
68,f0068,25.124087379544783,9.080317674051884,7.548315171108714,7.548315170888244,9.080317663580908,0.09950380871173768,0.05941270461727423,context-rich,Pallet_1,parking_lot,outdoor-day,True
69,f0069,51.952196207154074,20.787273497180852,1.8319916223486457,1.8319914486346,20.78727573093087,0.9554070807370074,0.6261207511515965,controlled-occlusion,Pallet_2,industrial,indoor,False
70,f0070,228.12451360813583,5.51701646027316,2.310823195268472,2.310823195089395,5.517016414303681,0.752260187627935,0.45673357335817405,clean-static,Pallet_3,parking_lot,outdoor-night,False
71,f0071,262.497840065491,23.664325478392833,9.277290704003326,9.277290690103586,23.66432553249637,0.0871990620218933,0.07483519572076586,cargo-only,Pallet_0,parking_lot,indoor,True
72,f0072,100.35850443219304,41.49758624456058,8.786342073165843,8.78634207156704,41.497586302434975,0.14011636205396263,0.11520784981776683,context-rich,Pallet_2,parking_lot,random-mix,False
73,f0073,347.8628823844806,9.056848497483935,1.583486068390216,1.5834860681703107,9.056848447566619,0.8769511667311459,0.6576640097470117,controlled-occlusion,Pallet_1,parking_lot,outdoor-night,True
74,f0074,312.1900483663513,6.701756397725037,9.82308423995484,9.823083570511331,6.70175683103061,0.14287393452259067,0.08930916259530172,context-rich,Pallet_3,industrial,outdoor-day,False
75,f0075,172.21201164793263,56.029235952681766,3.956502056315263,3.9565020549636207,56.02923593949366,0.25786720642618655,0.1754751542352041,controlled-occlusion,Pallet_1,industrial,indoor,True
76,f0076,7.138776663571916,79.42665725807154,1.5369729443358795,1.5369729466246531,79.42665727399798,0.6679696259719926,0.5758774932851215,clean-static,Pallet_3,parking_lot,outdoor-night,False
77,f0077,260.1034244365329,26.874111296914155,3.41949272527598,3.419492724749746,26.87411127951465,0.12386491363510649,0.10627531559507467,cargo-only,Pallet_3,parking_lot,indoor,True
78,f0078,97.63452458290699,28.556632358974685,2.947733451424089,2.9477334401398174,28.5566325607831,0.27641009786910364,0.2806675634165941,context-rich,Pallet_0,parking_lot,outdoor-day,False
79,f0079,258.07263329426223,43.64404877256542,5.861152655303593,5.861152655303593,43.64404877256541,0.2659213807789898,0.22594762152114575,controlled-occlusion,Pallet_1,parking_lot,random-mix,False
80,f0080,232.8292977740956,16.212550540631952,9.141810317545888,9.141810778436252,16.212549743279904,0.11550874108282437,0.07594423950062784,clean-static,Pallet_2,industrial,outdoor-night,False
81,f0081,91.9761460825376,23.42772846545067,4.312653011497842,4.312653011034984,23.42772845125932,0.14289215943858968,0.15997458487245322,cargo-only,Pallet_3,parking_lot,outdoor-day,True
82,f0082,308.8268449244782,6.396877391637042,1.6898601884492703,1.6898601893055551,6.396877650598444,0.9850551476899823,0.6162650599599956,context-rich,Pallet_0,industrial,outdoor-day,True
83,f0083,245.99977046471082,24.41971279754555,1.6860607832234988,1.6860610585976492,24.41970851403128,0.5523800989283805,0.49712816521647385,controlled-occlusion,Pallet_2,industrial,outdoor-day,False
84,f0084,118.31354170332476,29.348822004240695,3.3241886403990986,3.324188639714401,29.348821983252673,0.1982579585924576,0.17857507192204158,context-rich,Pallet_1,parking_lot,outdoor-night,False
85,f0085,75.5289147759472,14.347749039181018,9.233310631409207,9.233310412753834,14.347749422028407,0.06933854500681787,0.04922475809070488,controlled-occlusion,Pallet_2,industrial,indoor,True
86,f0086,304.69591598279163,7.170691558867065,1.807741634112347,1.8077416339379675,7.170691514936422,0.9623813517862745,0.657218641027186,clean-static,Pallet_3,parking_lot,random-mix,False
87,f0087,174.94742565575078,47.99469275500961,4.307619956731265,4.30762027337943,47.994688045868756,0.22559333374226037,0.2000951050356934,cargo-only,Pallet_1,industrial,outdoor-day,True
88,f0088,80.88044118299617,66.41339413958272,2.9459441098795396,2.9459442701600644,66.41338711298269,0.14327152161969342,0.17072652102959493,context-rich,Pallet_3,industrial,random-mix,True
89,f0089,165.2263425446954,11.908272297744913,6.531734376837791,6.531734376501487,11.908272283756002,0.09409354338129709,0.06989262012455505,controlled-occlusion,Pallet_3,parking_lot,outdoor-night,False
90,f0090,312.5271135812744,3.697310333192887,6.212237324500081,6.212237325629628,3.697310379861213,0.14795701861905894,0.09270139510992784,clean-static,Pallet_2,parking_lot,indoor,False
91,f0091,131.719534210891,15.492877254841023,3.6852983201113063,3.6852983217283346,15.492877345537197,0.30834362474219723,0.18838851137892837,cargo-only,Pallet_1,parking_lot,random-mix,True
92,f0092,193.91546941512783,35.920452139961405,3.1893441045627666,3.189344108313757,35.92045213504778,0.5124744158320489,0.4047429645048049,context-rich,Pallet_0,parking_lot,outdoor-day,False
93,f0093,130.9333560891413,6.395218442990806,1.519051005912279,1.5190513162271528,6.3952170780885425,1.187932430778282,0.6093871307545864,controlled-occlusion,Pallet_3,industrial,outdoor-night,False
94,f0094,346.789542908255,36.99060220832792,3.3345194452172087,3.334519473020318,36.990601818402844,0.28808598129561586,0.19482333535480426,context-rich,Pallet_0,parking_lot,random-mix,True
95,f0095,217.43960127822075,55.94864870616636,8.026495168861166,8.02649498672185,55.9486507072014,0.14138624574810416,0.1126585181630371,controlled-occlusion,Pallet_2,industrial,random-mix,False
96,f0096,33.8241338853372,17.51730152050449,1.5272655449306354,1.5272655449306354,17.51730152050449,0.8704391698313652,0.6818734308068852,clean-static,Pallet_1,parking_lot,outdoor-day,False
97,f0097,108.83772525987108,0.5591085989056126,6.778557942720673,6.778557943625954,0.5591086175278469,0.11635090487450184,0.08400335379928844,cargo-only,Pallet_0,parking_lot,random-mix,True
98,f0098,115.49811696202126,16.26963697047319,8.84123034258155,8.841230854518695,16.269636008388858,0.1004806734747917,0.07644515799556229,context-rich,Pallet_3,industrial,indoor,True
99,f0099,44.80495379295513,2.957759658234133,1.7286646200564786,1.7286646170931579,2.95775972899144,0.507440803059757,0.3360271599991771,controlled-occlusion,Pallet_0,parking_lot,outdoor-day,True
100,f0100,318.4207450108222,24.86751385137919,7.132000596368413,7.132000596368413,24.86751385137919,0.27873547057513337,0.19219147659989191,clean-static,Pallet_3,parking_lot,indoor,False
101,f0101,263.8968741092108,6.764476918813108,1.5205584512556314,1.5205584571760369,6.764476821674195,0.49160259476322177,0.40685238114989314,cargo-only,Pallet_2,parking_lot,outdoor-night,True
102,f0102,147.50246152947577,51.751947991622686,8.90097127398928,8.90097102730379,51.75195003629359,0.13915556099463575,0.08521826802387927,context-rich,Pallet_0,industrial,indoor,True
103,f0103,165.05579029870077,45.86159613572991,9.278146154217595,9.278146159644532,45.86159608467609,0.09716925815601325,0.07743966038604824,controlled-occlusion,Pallet_2,parking_lot,indoor,True
104,f0104,190.08708896331564,45.46393073836121,9.9326257773218,9.932625779147402,45.46393074872291,0.15879278608404915,0.11976462153587326,context-rich,Pallet_3,parking_lot,outdoor-night,True
105,f0105,261.8534970594857,6.083271958710596,5.496555251662267,5.496555251662267,6.083271958710596,0.21725908081666523,0.17442412593199458,controlled-occlusion,Pallet_1,parking_lot,indoor,True
106,f0106,110.91021533786808,9.850010239526785,3.6062913360177937,3.606291341494154,9.850010265719307,0.3324242231375019,0.1925157450544941,clean-static,Pallet_0,parking_lot,outdoor-day,False
107,f0107,307.85740367677573,34.43084653429798,2.7571636548725507,2.7571636542143256,34.43084651434426,0.2584071187584517,0.1557372755831443,cargo-only,Pallet_3,parking_lot,outdoor-night,True
108,f0108,195.52439868728578,21.964112285432062,2.9624712876019905,2.9624712745980872,21.964112425706354,0.35109087303126396,0.3325635523975005,context-rich,Pallet_0,industrial,outdoor-day,True
109,f0109,11.148117720798178,55.57203295174373,1.7019053081122812,1.7019051626174677,55.57204008251792,0.8147648018123052,0.5439142605590387,controlled-occlusion,Pallet_3,industrial,random-mix,False
110,f0110,102.62592012735176,28.78195245223069,9.7452704634442,9.745270474339087,28.781952457650483,0.12163585869567299,0.09105040793042019,clean-static,Pallet_2,parking_lot,indoor,False
111,f0111,159.35276158001,65.44852220354335,5.455536632443206,5.455536623972005,65.44852216290207,0.10920933335972473,0.0831501148544327,cargo-only,Pallet_1,parking_lot,outdoor-night,True
112,f0112,130.59184443245582,6.259965081921563,1.6050944629784942,1.6050944695328977,6.259964989368603,0.6355108516065519,0.3707395620298098,context-rich,Pallet_2,parking_lot,indoor,False
113,f0113,328.19606929162126,35.916943742276565,3.027626309887942,3.027626528142627,35.916940881134465,0.2115796489016035,0.15556421408200316,controlled-occlusion,Pallet_2,industrial,outdoor-night,False
114,f0114,74.07026194481274,12.904610600755717,5.997698250346145,5.997698251698086,12.904610657124898,0.08028129329136936,0.05994247711218287,context-rich,Pallet_1,industrial,indoor,True
115,f0115,70.62859302850795,39.3520584998825,1.5376723135534698,1.5376723366226313,39.35205789598711,0.44247343876521106,0.45150579771434796,controlled-occlusion,Pallet_3,industrial,outdoor-day,False
116,f0116,349.1017461758287,23.07827116689756,7.134169456981728,7.134169967216336,23.078269343643264,0.12212902043086142,0.09575630373891766,clean-static,Pallet_2,industrial,outdoor-night,False
117,f0117,282.1044949540946,61.23804730904328,2.1772397996030692,2.1772398018482297,61.238047341473454,0.5973210960925535,0.47831285292506664,cargo-only,Pallet_0,industrial,outdoor-day,True
118,f0118,235.73295876770828,30.495530055606842,1.603701658643268,1.6037016548442515,30.495530212773122,0.9966365857409916,0.713358219482029,context-rich,Pallet_2,parking_lot,random-mix,False
119,f0119,203.69408914581945,24.213754197786194,4.020395750178845,4.0203959213104214,24.213752962770315,0.2613555688024099,0.17268644539171218,controlled-occlusion,Pallet_1,industrial,outdoor-night,True
120,f0120,46.14529070498331,19.550692159497306,5.241975901446357,5.241975901056784,19.550692147506513,0.32164317537391723,0.1986658878914925,clean-static,Pallet_3,parking_lot,outdoor-night,False
121,f0121,231.79913793012813,18.657598156257336,1.6727768086187427,1.6727772650376602,18.65759282288751,0.3240850960763545,0.22251994304014408,cargo-only,Pallet_0,industrial,indoor,True
122,f0122,192.49915832873415,48.21434222395272,1.7637910893064517,1.7637910908541488,48.214342099590496,0.6791033161405855,0.6213565324306806,context-rich,Pallet_2,parking_lot,outdoor-day,False
123,f0123,168.2325567253179,29.795387997067515,3.0445526811014907,3.0445529059087035,29.795385625082446,0.22341723508962988,0.19133685477288254,controlled-occlusion,Pallet_3,industrial,random-mix,True
124,f0124,334.9774773743088,36.25166016377437,1.9040137538799444,1.9040137616080879,36.25166021913876,0.5604475702115681,0.3837572307138115,context-rich,Pallet_2,parking_lot,indoor,False
125,f0125,299.5643630463842,9.344385735400996,5.872137905860667,5.872137923731952,9.344385715916738,0.2037966946404767,0.1177512039070536,controlled-occlusion,Pallet_0,parking_lot,outdoor-day,False
126,f0126,185.602467650279,51.470428256422316,1.9515068328156622,1.9515065364753177,51.47043913895498,0.4602509602622354,0.3557600804087866,clean-static,Pallet_1,industrial,indoor,False
127,f0127,78.34608164983756,4.294286655846247,8.620092076175258,8.62009186410523,4.294286797706727,0.08645620272369184,0.07517211062171558,cargo-only,Pallet_3,industrial,random-mix,True
128,f0128,182.19281231490226,45.377419176044526,1.6467411661823586,1.6467411651880564,45.37741914190213,0.7705902835750514,0.6324016291282049,context-rich,Pallet_1,parking_lot,indoor,False
129,f0129,147.81517998647564,15.807092201518229,9.968393998053497,9.968394130506395,15.807091972775694,0.15059350439866498,0.09682651643803307,controlled-occlusion,Pallet_0,industrial,random-mix,True
130,f0130,219.37761912478922,11.539429978942712,1.7914215368911521,1.7914213898067837,11.53943112181552,0.7956075531255096,0.6212602951968349,clean-static,Pallet_2,industrial,outdoor-night,False
131,f0131,351.9034022741154,19.08544258405907,5.6312255104873845,5.631225512314515,19.085442637789168,0.17785098497666907,0.12328894718437589,cargo-only,Pallet_1,parking_lot,outdoor-day,True
132,f0132,62.950328310261874,38.19981798456245,7.936191751032976,7.936191748991965,38.19981804749327,0.23635141796681397,0.14996783346696343,context-rich,Pallet_2,parking_lot,indoor,True
133,f0133,227.32509856060454,36.63623479816071,8.811530893744152,8.811530892910525,36.63623479087158,0.14637667136320853,0.09773963623194858,controlled-occlusion,Pallet_3,parking_lot,random-mix,True
134,f0134,261.37814341224066,75.26009827481656,1.7009608981267403,1.7009608934279998,75.26009823317631,0.5910631747701486,0.48567022920099023,context-rich,Pallet_1,industrial,outdoor-day,False
135,f0135,310.791255329836,22.968480968586718,1.612121163170186,1.6121211692571609,22.96848111057278,0.816184125720515,0.6459823356599543,controlled-occlusion,Pallet_2,parking_lot,outdoor-night,True
136,f0136,295.0494168403536,28.473295806860946,1.9969949722294444,1.9969949840754033,28.4732957061234,0.46740090187919464,0.33172233992618844,clean-static,Pallet_0,parking_lot,outdoor-day,False
137,f0137,157.7556144853019,6.5633886187376405,7.891631896035825,7.891631895876147,6.563388608661563,0.08574361511128524,0.05760784391192763,cargo-only,Pallet_3,parking_lot,indoor,True
138,f0138,336.9529902261149,51.84776145323785,1.742993225223193,1.7429929527020969,51.847772757679834,0.6120182878946644,0.44325411754163657,context-rich,Pallet_2,industrial,indoor,True
139,f0139,80.01803533996636,36.72907819291316,2.9030992111494203,2.9030992122633417,36.72907822237632,0.1900449589630692,0.19840116695001767,controlled-occlusion,Pallet_3,parking_lot,outdoor-day,True
140,f0140,292.1298514387642,9.4157809406597,9.34685423027638,9.346854224904776,9.415780937439761,0.09585685049753874,0.07427823820120132,clean-static,Pallet_2,parking_lot,outdoor-day,False
141,f0141,249.07345685070322,31.588657436195547,1.754455290044285,1.7544552890685992,31.58865738437957,0.623507677398273,0.47264543190450437,cargo-only,Pallet_1,parking_lot,random-mix,True
142,f0142,33.953568512514195,55.43611434311332,2.4454802600728294,2.445480274251415,55.43611386092119,0.543940487074308,0.3785311599749483,context-rich,Pallet_0,parking_lot,outdoor-day,False
143,f0143,359.55604738347984,62.64792842737548,7.896995014770542,7.89699501332294,62.64792842194243,0.08822957086002772,0.07358453356389327,controlled-occlusion,Pallet_1,industrial,random-mix,True
144,f0144,83.98730570246032,6.398604177546894,9.509090429500873,9.509090169260025,6.398604364686364,0.05933147201408477,0.06442710686152785,context-rich,Pallet_3,parking_lot,indoor,False
145,f0145,50.94525910106796,65.6917431521844,2.5706104127619374,2.570610411700993,65.6917431415032,0.39117401334670776,0.2668032429736096,controlled-occlusion,Pallet_1,parking_lot,outdoor-day,False
146,f0146,154.26016000686283,18.63921062556517,1.590659717196517,1.590659728887037,18.639210430425543,0.9304104500619825,0.7049512703698702,clean-static,Pallet_2,parking_lot,indoor,False
147,f0147,270.9915352264584,8.613213436813743,4.369997150637469,4.369997150637469,8.613213436813743,0.10377773540793625,0.12464758771654744,cargo-only,Pallet_3,parking_lot,outdoor-night,True
148,f0148,71.80884925318594,58.6739777938278,2.0079713613797603,2.007971362970874,58.67397782146035,0.2482909683154268,0.2538292479988664,context-rich,Pallet_3,parking_lot,outdoor-night,True
149,f0149,142.18834296357045,30.01000704135259,1.608543910391028,1.6085439115555333,30.010007113167845,0.34079767882292705,0.23213514804215096,controlled-occlusion,Pallet_1,industrial,random-mix,True
150,f0150,34.18336938378712,36.01034868366149,1.8087196937010739,1.8087196989731047,36.010348835813716,0.9775596650825591,0.6193834080383721,clean-static,Pallet_2,parking_lot,indoor,False
